Date,Food item,Qty,Temperature,Precipitation,Day,Month,Special Occasion
2020-01-24,Chicken Biryani,46,26,13.1,Friday,January,Normal Day
2020-01-25,Chicken Biryani,14,23,21.4,Saturday,January,Normal Day
2020-01-26,Chicken Biryani,47,21,25.8,Sunday,January,Normal Day
2020-01-27,Chicken Biryani,8,26,7.8,Monday,January,Normal Day
2020-01-28,Chicken Biryani,15,28,5.2,Tuesday,January,Normal Day
2020-01-29,Chicken Biryani,27,29,22.0,Wednesday,January,Normal Day
2020-01-30,Chicken Biryani,13,18,0.9,Thursday,January,Normal Day
2020-01-31,Chicken Biryani,49,17,6.5,Friday,January,Normal Day
2020-02-01,Chicken Biryani,31,24,1.7,Saturday,February,Normal Day
2020-02-02,Chicken Biryani,35,29,6.1,Sunday,February,Normal Day
2020-02-03,Chicken Biryani,6,19,6.6,Monday,February,Normal Day
2020-02-04,Chicken Biryani,5,19,13.2,Tuesday,February,Normal Day
2020-02-05,Chicken Biryani,22,17,13.7,Wednesday,February,Normal Day
2020-02-06,Chicken Biryani,49,26,28.8,Thursday,February,Normal Day
2020-02-07,Chicken Biryani,23,23,17.1,Friday,February,Normal Day
2020-02-08,Chicken Biryani,25,18,23.9,Saturday,February,Normal Day
2020-02-09,Chicken Biryani,34,25,4.1,Sunday,February,Normal Day
2020-02-10,Chicken Biryani,26,19,8.0,Monday,February,Normal Day
2020-02-11,Chicken Biryani,47,18,23.3,Tuesday,February,Normal Day
2020-02-12,Chicken Biryani,5,19,2.5,Wednesday,February,Normal Day
2020-02-13,Chicken Biryani,26,21,16.4,Thursday,February,Normal Day
2020-02-14,Chicken Biryani,20,23,20.0,Friday,February,Normal Day
2020-02-15,Chicken Biryani,6,21,20.1,Saturday,February,Normal Day
2020-02-16,Chicken Biryani,6,27,1.5,Sunday,February,Normal Day
2020-02-17,Chicken Biryani,50,19,11.1,Monday,February,Normal Day
2020-02-18,Chicken Biryani,18,24,21.2,Tuesday,February,Normal Day
2020-02-19,Chicken Biryani,4,24,5.6,Wednesday,February,Normal Day
2020-02-20,Chicken Biryani,17,21,23.1,Thursday,February,Normal Day
2020-02-21,Chicken Biryani,14,28,24.7,Friday,February,Normal Day
2020-02-22,Chicken Biryani,14,29,32.2,Saturday,February,Normal Day
2020-02-23,Chicken Biryani,13,24,7.5,Sunday,February,Normal Day
2020-02-24,Chicken Biryani,7,19,27.2,Monday,February,Normal Day
2020-02-25,Chicken Biryani,44,17,17.4,Tuesday,February,Normal Day
2020-02-26,Chicken Biryani,15,21,12.8,Wednesday,February,Normal Day
2020-02-27,Chicken Biryani,19,27,4.7,Thursday,February,Normal Day
2020-02-28,Chicken Biryani,43,25,24.3,Friday,February,Normal Day
2020-02-29,Chicken Biryani,47,25,8.3,Saturday,February,Normal Day
2020-03-01,Chicken Biryani,44,16,12.7,Sunday,March,Normal Day
2020-03-02,Chicken Biryani,35,29,2.8,Monday,March,Normal Day
2020-03-03,Chicken Biryani,17,26,26.4,Tuesday,March,Normal Day
2020-03-04,Chicken Biryani,35,23,25.3,Wednesday,March,Normal Day
2020-03-05,Chicken Biryani,19,24,24.3,Thursday,March,Normal Day
2020-03-06,Chicken Biryani,20,24,10.4,Friday,March,Normal Day
2020-03-07,Chicken Biryani,36,26,6.4,Saturday,March,Normal Day
2020-03-08,Chicken Biryani,35,15,21.2,Sunday,March,Normal Day
2020-03-09,Chicken Biryani,32,27,16.7,Monday,March,Normal Day
2020-03-10,Chicken Biryani,48,20,6.5,Tuesday,March,Normal Day
2020-03-11,Chicken Biryani,44,21,22.7,Wednesday,March,Normal Day
2020-03-12,Chicken Biryani,40,28,32.5,Thursday,March,Normal Day
2020-03-13,Chicken Biryani,24,27,24.7,Friday,March,Normal Day
2020-03-14,Chicken Biryani,17,22,24.5,Saturday,March,Normal Day
2020-03-15,Chicken Biryani,7,24,31.2,Sunday,March,Normal Day
2020-03-16,Chicken Biryani,43,23,7.3,Monday,March,Normal Day
2020-03-17,Chicken Biryani,50,16,18.9,Tuesday,March,Normal Day
2020-03-18,Chicken Biryani,1,25,32.1,Wednesday,March,Normal Day
2020-03-19,Chicken Biryani,35,24,6.1,Thursday,March,Normal Day
2020-03-20,Chicken Biryani,32,16,23.2,Friday,March,Normal Day
2020-03-21,Chicken Biryani,36,19,19.5,Saturday,March,Normal Day
2020-03-22,Chicken Biryani,13,27,19.6,Sunday,March,Normal Day
2020-03-23,Chicken Biryani,6,19,23.1,Monday,March,Normal Day
2020-03-24,Chicken Biryani,14,20,30.5,Tuesday,March,Normal Day
2020-03-25,Chicken Biryani,37,17,25.8,Wednesday,March,Normal Day
2020-03-26,Chicken Biryani,48,22,2.6,Thursday,March,Normal Day
2020-03-27,Chicken Biryani,15,27,28.1,Friday,March,Normal Day
2020-03-28,Chicken Biryani,47,15,8.0,Saturday,March,Normal Day
2020-03-29,Chicken Biryani,4,20,12.9,Sunday,March,Normal Day
2020-03-30,Chicken Biryani,40,18,15.6,Monday,March,Normal Day
2020-03-31,Chicken Biryani,16,15,16.2,Tuesday,March,Normal Day
2020-04-01,Chicken Biryani,28,29,14.7,Wednesday,April,Normal Day
2020-04-02,Chicken Biryani,16,21,30.8,Thursday,April,Normal Day
2020-04-03,Chicken Biryani,4,23,23.4,Friday,April,Normal Day
2020-04-04,Chicken Biryani,45,27,21.0,Saturday,April,Normal Day
2020-04-05,Chicken Biryani,26,18,2.4,Sunday,April,Normal Day
2020-04-06,Chicken Biryani,28,18,29.7,Monday,April,Normal Day
2020-04-07,Chicken Biryani,32,20,29.9,Tuesday,April,Normal Day
2020-04-08,Chicken Biryani,45,26,25.8,Wednesday,April,Normal Day
2020-04-09,Chicken Biryani,2,29,1.0,Thursday,April,Normal Day
2020-04-10,Chicken Biryani,31,17,2.6,Friday,April,Normal Day
2020-04-11,Chicken Biryani,3,27,8.0,Saturday,April,Normal Day
2020-04-12,Chicken Biryani,8,26,5.0,Sunday,April,Normal Day
2020-04-13,Chicken Biryani,24,20,13.6,Monday,April,Normal Day
2020-04-14,Chicken Biryani,15,21,30.3,Tuesday,April,Normal Day
2020-04-15,Chicken Biryani,43,25,15.9,Wednesday,April,Normal Day
2020-04-16,Chicken Biryani,31,24,1.2,Thursday,April,Normal Day
2020-04-17,Chicken Biryani,9,24,9.8,Friday,April,Normal Day
2020-04-18,Chicken Biryani,39,17,2.2,Saturday,April,Normal Day
2020-04-19,Chicken Biryani,45,21,2.0,Sunday,April,Normal Day
2020-04-20,Chicken Biryani,2,28,9.6,Monday,April,Normal Day
2020-04-21,Chicken Biryani,8,17,9.6,Tuesday,April,Normal Day
2020-04-22,Chicken Biryani,7,27,26.0,Wednesday,April,Normal Day
2020-04-23,Chicken Biryani,44,27,32.0,Thursday,April,Normal Day
2020-04-24,Chicken Biryani,51,16,12.7,Friday,April,Normal Day
2020-04-25,Chicken Biryani,39,26,14.5,Saturday,April,Normal Day
2020-04-26,Chicken Biryani,42,28,27.8,Sunday,April,Normal Day
2020-04-27,Chicken Biryani,16,24,9.4,Monday,April,Normal Day
2020-04-28,Chicken Biryani,35,18,5.8,Tuesday,April,Normal Day
2020-04-29,Chicken Biryani,30,26,28.1,Wednesday,April,Normal Day
2020-04-30,Chicken Biryani,10,22,2.3,Thursday,April,Normal Day
2020-05-01,Chicken Biryani,38,27,20.6,Friday,May,Normal Day
2020-05-02,Chicken Biryani,18,29,18.8,Saturday,May,Normal Day
2020-05-03,Chicken Biryani,50,23,11.9,Sunday,May,Normal Day
2020-05-04,Chicken Biryani,5,21,10.9,Monday,May,Normal Day
2020-05-05,Chicken Biryani,29,15,25.5,Tuesday,May,Normal Day
2020-05-06,Chicken Biryani,39,17,3.6,Wednesday,May,Normal Day
2020-05-07,Chicken Biryani,34,27,8.4,Thursday,May,Normal Day
2020-05-08,Chicken Biryani,43,26,24.2,Friday,May,Normal Day
2020-05-09,Chicken Biryani,45,28,18.3,Saturday,May,Normal Day
2020-05-10,Chicken Biryani,23,23,4.9,Sunday,May,Normal Day
2020-05-11,Chicken Biryani,5,29,29.0,Monday,May,Normal Day
2020-05-12,Chicken Biryani,30,26,13.4,Tuesday,May,Normal Day
2020-05-13,Chicken Biryani,6,15,27.3,Wednesday,May,Normal Day
2020-05-14,Chicken Biryani,46,23,26.0,Thursday,May,Normal Day
2020-05-15,Chicken Biryani,44,22,20.8,Friday,May,Normal Day
2020-05-16,Chicken Biryani,4,15,16.6,Saturday,May,Normal Day
2020-05-17,Chicken Biryani,29,20,32.1,Sunday,May,Normal Day
2020-05-18,Chicken Biryani,23,19,5.4,Monday,May,Normal Day
2020-05-19,Chicken Biryani,6,20,24.0,Tuesday,May,Normal Day
2020-05-20,Chicken Biryani,32,24,6.9,Wednesday,May,Normal Day
2020-05-21,Chicken Biryani,42,26,11.6,Thursday,May,Normal Day
2020-05-22,Chicken Biryani,18,27,10.7,Friday,May,Normal Day
2020-05-23,Chicken Biryani,15,27,31.1,Saturday,May,Normal Day
2020-05-24,Chicken Biryani,40,27,31.8,Sunday,May,Normal Day
2020-05-25,Chicken Biryani,32,29,6.7,Monday,May,Normal Day
2020-05-26,Chicken Biryani,9,19,1.5,Tuesday,May,Normal Day
2020-05-27,Chicken Biryani,37,20,23.8,Wednesday,May,Normal Day
2020-05-28,Chicken Biryani,10,19,14.2,Thursday,May,Normal Day
2020-05-29,Chicken Biryani,20,25,3.6,Friday,May,Normal Day
2020-05-30,Chicken Biryani,6,26,22.7,Saturday,May,Normal Day
2020-05-31,Chicken Biryani,48,19,18.2,Sunday,May,Normal Day
2020-06-01,Chicken Biryani,3,18,32.2,Monday,June,Normal Day
2020-06-02,Chicken Biryani,42,17,8.1,Tuesday,June,Normal Day
2020-06-03,Chicken Biryani,11,17,13.7,Wednesday,June,Normal Day
2020-06-04,Chicken Biryani,43,18,18.2,Thursday,June,Normal Day
2020-06-05,Chicken Biryani,17,23,26.1,Friday,June,Normal Day
2020-06-06,Chicken Biryani,32,16,18.4,Saturday,June,Normal Day
2020-06-07,Chicken Biryani,4,29,20.4,Sunday,June,Normal Day
2020-06-08,Chicken Biryani,4,23,8.0,Monday,June,Normal Day
2020-06-09,Chicken Biryani,17,15,27.9,Tuesday,June,Normal Day
2020-06-10,Chicken Biryani,41,28,14.5,Wednesday,June,Normal Day
2020-06-11,Chicken Biryani,19,29,5.3,Thursday,June,Normal Day
2020-06-12,Chicken Biryani,5,29,22.1,Friday,June,Normal Day
2020-06-13,Chicken Biryani,32,15,7.7,Saturday,June,Normal Day
2020-06-14,Chicken Biryani,22,19,3.9,Sunday,June,Normal Day
2020-06-15,Chicken Biryani,6,20,28.4,Monday,June,Normal Day
2020-06-16,Chicken Biryani,35,20,15.5,Tuesday,June,Normal Day
2020-06-17,Chicken Biryani,22,17,24.8,Wednesday,June,Normal Day
2020-06-18,Chicken Biryani,1,21,10.1,Thursday,June,Normal Day
2020-06-19,Chicken Biryani,20,23,26.0,Friday,June,Normal Day
2020-06-20,Chicken Biryani,22,25,4.4,Saturday,June,Normal Day
2020-06-21,Chicken Biryani,48,26,12.2,Sunday,June,Normal Day
2020-06-22,Chicken Biryani,11,24,32.1,Monday,June,Normal Day
2020-06-23,Chicken Biryani,13,22,26.2,Tuesday,June,Normal Day
2020-06-24,Chicken Biryani,42,20,16.7,Wednesday,June,Normal Day
2020-06-25,Chicken Biryani,3,26,11.7,Thursday,June,Normal Day
2020-06-26,Chicken Biryani,9,22,28.7,Friday,June,Normal Day
2020-06-27,Chicken Biryani,12,26,18.2,Saturday,June,Normal Day
2020-06-28,Chicken Biryani,23,19,25.1,Sunday,June,Normal Day
2020-06-29,Chicken Biryani,14,22,24.9,Monday,June,Normal Day
2020-06-30,Chicken Biryani,33,24,1.4,Tuesday,June,Normal Day
2020-07-01,Chicken Biryani,18,26,4.8,Wednesday,July,Normal Day
2020-07-02,Chicken Biryani,49,18,21.9,Thursday,July,Normal Day
2020-07-03,Chicken Biryani,41,24,6.0,Friday,July,Normal Day
2020-07-04,Chicken Biryani,9,22,9.0,Saturday,July,Normal Day
2020-07-05,Chicken Biryani,23,24,31.1,Sunday,July,Normal Day
2020-07-06,Chicken Biryani,10,26,18.7,Monday,July,Normal Day
2020-07-07,Chicken Biryani,19,16,24.8,Tuesday,July,Normal Day
2020-07-08,Chicken Biryani,47,26,18.7,Wednesday,July,Normal Day
2020-07-09,Chicken Biryani,5,26,18.5,Thursday,July,Normal Day
2020-07-10,Chicken Biryani,47,19,3.8,Friday,July,Normal Day
2020-07-11,Chicken Biryani,52,23,11.8,Saturday,July,Normal Day
2020-07-12,Chicken Biryani,23,18,9.8,Sunday,July,Normal Day
2020-07-13,Chicken Biryani,30,25,13.3,Monday,July,Normal Day
2020-07-14,Chicken Biryani,25,20,26.3,Tuesday,July,Normal Day
2020-07-15,Chicken Biryani,28,29,12.7,Wednesday,July,Normal Day
2020-07-16,Chicken Biryani,34,15,15.3,Thursday,July,Normal Day
2020-07-17,Chicken Biryani,45,23,13.5,Friday,July,Normal Day
2020-07-18,Chicken Biryani,48,15,3.8,Saturday,July,Normal Day
2020-07-19,Chicken Biryani,47,19,14.9,Sunday,July,Normal Day
2020-07-20,Chicken Biryani,25,18,7.1,Monday,July,Normal Day
2020-07-21,Chicken Biryani,10,27,6.8,Tuesday,July,Normal Day
2020-07-22,Chicken Biryani,14,26,3.8,Wednesday,July,Normal Day
2020-07-23,Chicken Biryani,42,27,12.2,Thursday,July,Normal Day
2020-07-24,Chicken Biryani,46,27,25.0,Friday,July,Normal Day
2020-07-25,Chicken Biryani,30,28,9.6,Saturday,July,Normal Day
2020-07-26,Chicken Biryani,41,17,10.8,Sunday,July,Normal Day
2020-07-27,Chicken Biryani,25,27,21.4,Monday,July,Normal Day
2020-07-28,Chicken Biryani,14,20,7.1,Tuesday,July,Normal Day
2020-07-29,Chicken Biryani,35,16,29.5,Wednesday,July,Normal Day
2020-07-30,Chicken Biryani,52,17,17.4,Thursday,July,Normal Day
2020-07-31,Chicken Biryani,48,19,15.1,Friday,July,Normal Day
2020-08-01,Chicken Biryani,34,29,18.7,Saturday,August,Normal Day
2020-08-02,Chicken Biryani,10,23,6.1,Sunday,August,Normal Day
2020-08-03,Chicken Biryani,35,16,20.4,Monday,August,Normal Day
2020-08-04,Chicken Biryani,11,24,12.4,Tuesday,August,Normal Day
2020-08-05,Chicken Biryani,11,22,29.5,Wednesday,August,Normal Day
2020-08-06,Chicken Biryani,21,28,6.2,Thursday,August,Normal Day
2020-08-07,Chicken Biryani,21,16,17.0,Friday,August,Normal Day
2020-08-08,Chicken Biryani,22,25,19.9,Saturday,August,Normal Day
2020-08-09,Chicken Biryani,45,27,1.9,Sunday,August,Normal Day
2020-08-10,Chicken Biryani,7,19,12.4,Monday,August,Normal Day
2020-08-11,Chicken Biryani,17,21,24.2,Tuesday,August,Normal Day
2020-08-12,Chicken Biryani,2,22,27.1,Wednesday,August,Normal Day
2020-08-13,Chicken Biryani,12,15,10.8,Thursday,August,Normal Day
2020-08-14,Chicken Biryani,42,20,26.4,Friday,August,Normal Day
2020-08-15,Chicken Biryani,18,15,31.8,Saturday,August,Normal Day
2020-08-16,Chicken Biryani,11,16,28.2,Sunday,August,Normal Day
2020-08-17,Chicken Biryani,16,29,4.6,Monday,August,Normal Day
2020-08-18,Chicken Biryani,49,15,24.5,Tuesday,August,Normal Day
2020-08-19,Chicken Biryani,51,25,11.0,Wednesday,August,Normal Day
2020-08-20,Chicken Biryani,18,19,32.4,Thursday,August,Normal Day
2020-08-21,Chicken Biryani,35,24,16.3,Friday,August,Normal Day
2020-08-22,Chicken Biryani,26,29,4.7,Saturday,August,Normal Day
2020-08-23,Chicken Biryani,16,23,24.0,Sunday,August,Normal Day
2020-08-24,Chicken Biryani,6,20,11.1,Monday,August,Normal Day
2020-08-25,Chicken Biryani,44,25,32.7,Tuesday,August,Normal Day
2020-08-26,Chicken Biryani,43,25,32.2,Wednesday,August,Normal Day
2020-08-27,Chicken Biryani,47,15,21.8,Thursday,August,Normal Day
2020-08-28,Chicken Biryani,47,27,5.0,Friday,August,Normal Day
2020-08-29,Chicken Biryani,48,15,22.8,Saturday,August,Normal Day
2020-08-30,Chicken Biryani,42,16,3.8,Sunday,August,Normal Day
2020-08-31,Chicken Biryani,12,23,1.7,Monday,August,Normal Day
2020-09-01,Chicken Biryani,13,17,27.1,Tuesday,September,Normal Day
2020-09-02,Chicken Biryani,4,29,7.5,Wednesday,September,Normal Day
2020-09-03,Chicken Biryani,39,15,12.9,Thursday,September,Normal Day
2020-09-04,Chicken Biryani,2,19,32.0,Friday,September,Normal Day
2020-09-05,Chicken Biryani,26,21,11.6,Saturday,September,Normal Day
2020-09-06,Chicken Biryani,27,20,10.3,Sunday,September,Normal Day
2020-09-07,Chicken Biryani,27,26,30.2,Monday,September,Normal Day
2020-09-08,Chicken Biryani,15,15,4.3,Tuesday,September,Normal Day
2020-09-09,Chicken Biryani,8,19,25.1,Wednesday,September,Normal Day
2020-09-10,Chicken Biryani,7,29,32.4,Thursday,September,Normal Day
2020-09-11,Chicken Biryani,47,19,29.6,Friday,September,Normal Day
2020-09-12,Chicken Biryani,46,20,21.7,Saturday,September,Normal Day
2020-09-13,Chicken Biryani,40,17,10.8,Sunday,September,Normal Day
2020-09-14,Chicken Biryani,12,19,8.9,Monday,September,Normal Day
2020-09-15,Chicken Biryani,13,21,27.0,Tuesday,September,Normal Day
2020-09-16,Chicken Biryani,43,19,29.0,Wednesday,September,Normal Day
2020-09-17,Chicken Biryani,17,19,17.6,Thursday,September,Normal Day
2020-09-18,Chicken Biryani,17,19,8.6,Friday,September,Normal Day
2020-09-19,Chicken Biryani,36,24,4.4,Saturday,September,Normal Day
2020-09-20,Chicken Biryani,21,24,3.6,Sunday,September,Normal Day
2020-09-21,Chicken Biryani,8,17,23.8,Monday,September,Normal Day
2020-09-22,Chicken Biryani,5,15,14.2,Tuesday,September,Normal Day
2020-09-23,Chicken Biryani,26,19,29.8,Wednesday,September,Normal Day
2020-09-24,Chicken Biryani,16,28,24.5,Thursday,September,Normal Day
2020-09-25,Chicken Biryani,36,23,6.9,Friday,September,Normal Day
2020-09-26,Chicken Biryani,28,28,20.4,Saturday,September,Normal Day
2020-09-27,Chicken Biryani,29,15,14.7,Sunday,September,Normal Day
2020-09-28,Chicken Biryani,47,17,19.3,Monday,September,Normal Day
2020-09-29,Chicken Biryani,12,27,24.4,Tuesday,September,Normal Day
2020-09-30,Chicken Biryani,37,27,26.6,Wednesday,September,Normal Day
2020-10-01,Chicken Biryani,30,18,27.8,Thursday,October,Normal Day
2020-10-02,Chicken Biryani,23,28,8.9,Friday,October,Normal Day
2020-10-03,Chicken Biryani,16,15,1.8,Saturday,October,Normal Day
2020-10-04,Chicken Biryani,14,15,24.5,Sunday,October,Normal Day
2020-10-05,Chicken Biryani,10,22,4.2,Monday,October,Normal Day
2020-10-06,Chicken Biryani,7,16,10.9,Tuesday,October,Normal Day
2020-10-07,Chicken Biryani,45,26,0.9,Wednesday,October,Normal Day
2020-10-08,Chicken Biryani,52,29,22.6,Thursday,October,Normal Day
2020-10-09,Chicken Biryani,37,22,6.1,Friday,October,Normal Day
2020-10-10,Chicken Biryani,29,21,21.8,Saturday,October,Normal Day
2020-10-11,Chicken Biryani,3,24,32.5,Sunday,October,Normal Day
2020-10-12,Chicken Biryani,15,24,3.1,Monday,October,Normal Day
2020-10-13,Chicken Biryani,36,16,3.3,Tuesday,October,Normal Day
2020-10-14,Chicken Biryani,47,20,11.7,Wednesday,October,Normal Day
2020-10-15,Chicken Biryani,46,20,28.5,Thursday,October,Normal Day
2020-10-16,Chicken Biryani,52,17,7.7,Friday,October,Normal Day
2020-10-17,Chicken Biryani,19,25,12.3,Saturday,October,Normal Day
2020-10-18,Chicken Biryani,13,16,3.0,Sunday,October,Normal Day
2020-10-19,Chicken Biryani,42,26,25.2,Monday,October,Normal Day
2020-10-20,Chicken Biryani,21,15,13.9,Tuesday,October,Normal Day
2020-10-21,Chicken Biryani,37,20,25.1,Wednesday,October,Normal Day
2020-10-22,Chicken Biryani,27,26,29.7,Thursday,October,Normal Day
2020-10-23,Chicken Biryani,52,19,8.2,Friday,October,Normal Day
2020-10-24,Chicken Biryani,29,28,26.6,Saturday,October,Normal Day
2020-10-25,Chicken Biryani,20,28,2.7,Sunday,October,Normal Day
2020-10-26,Chicken Biryani,25,25,29.6,Monday,October,Normal Day
2020-10-27,Chicken Biryani,6,23,21.6,Tuesday,October,Normal Day
2020-10-28,Chicken Biryani,36,15,28.8,Wednesday,October,Normal Day
2020-10-29,Chicken Biryani,2,29,0.8,Thursday,October,Normal Day
2020-10-30,Chicken Biryani,22,29,6.2,Friday,October,Normal Day
2020-10-31,Chicken Biryani,32,21,13.3,Saturday,October,Normal Day
2020-11-01,Chicken Biryani,16,29,12.9,Sunday,November,Normal Day
2020-11-02,Chicken Biryani,18,19,8.1,Monday,November,Normal Day
2020-11-03,Chicken Biryani,5,19,13.0,Tuesday,November,Normal Day
2020-11-04,Chicken Biryani,36,28,4.9,Wednesday,November,Normal Day
2020-11-05,Chicken Biryani,30,16,14.0,Thursday,November,Normal Day
2020-11-06,Chicken Biryani,45,25,26.5,Friday,November,Normal Day
2020-11-07,Chicken Biryani,19,17,16.1,Saturday,November,Normal Day
2020-11-08,Chicken Biryani,23,21,1.4,Sunday,November,Normal Day
2020-11-09,Chicken Biryani,34,20,14.3,Monday,November,Normal Day
2020-11-10,Chicken Biryani,13,26,1.7,Tuesday,November,Normal Day
2020-11-11,Chicken Biryani,43,16,31.7,Wednesday,November,Normal Day
2020-11-12,Chicken Biryani,29,20,4.9,Thursday,November,Normal Day
2020-11-13,Chicken Biryani,36,16,23.4,Friday,November,Normal Day
2020-11-14,Chicken Biryani,22,16,31.9,Saturday,November,Normal Day
2020-11-15,Chicken Biryani,52,16,27.2,Sunday,November,Normal Day
2020-11-16,Chicken Biryani,52,28,23.2,Monday,November,Normal Day
2020-11-17,Chicken Biryani,47,29,27.7,Tuesday,November,Normal Day
2020-11-18,Chicken Biryani,36,25,32.2,Wednesday,November,Normal Day
2020-11-19,Chicken Biryani,9,17,20.7,Thursday,November,Normal Day
2020-11-20,Chicken Biryani,39,29,18.7,Friday,November,Normal Day
2020-11-21,Chicken Biryani,51,16,20.9,Saturday,November,Normal Day
2020-11-22,Chicken Biryani,19,18,17.8,Sunday,November,Normal Day
2020-11-23,Chicken Biryani,38,23,21.1,Monday,November,Normal Day
2020-11-24,Chicken Biryani,6,20,15.2,Tuesday,November,Normal Day
2020-11-25,Chicken Biryani,52,15,7.8,Wednesday,November,Normal Day
2020-11-26,Chicken Biryani,47,22,4.6,Thursday,November,Normal Day
2020-11-27,Chicken Biryani,15,29,3.0,Friday,November,Normal Day
2020-11-28,Chicken Biryani,20,26,9.2,Saturday,November,Normal Day
2020-11-29,Chicken Biryani,9,28,2.3,Sunday,November,Normal Day
2020-11-30,Chicken Biryani,32,21,18.9,Monday,November,Normal Day
2020-12-01,Chicken Biryani,4,24,9.9,Tuesday,December,Normal Day
2020-12-02,Chicken Biryani,50,17,27.2,Wednesday,December,Normal Day
2020-12-03,Chicken Biryani,18,15,3.2,Thursday,December,Normal Day
2020-12-04,Chicken Biryani,5,19,8.0,Friday,December,Normal Day
2020-12-05,Chicken Biryani,20,27,24.2,Saturday,December,Normal Day
2020-12-06,Chicken Biryani,23,18,20.0,Sunday,December,Normal Day
2020-12-07,Chicken Biryani,11,24,2.9,Monday,December,Normal Day
2020-12-08,Chicken Biryani,37,22,28.9,Tuesday,December,Normal Day
2020-12-09,Chicken Biryani,22,15,28.9,Wednesday,December,Normal Day
2020-12-10,Chicken Biryani,4,24,11.4,Thursday,December,Normal Day
2020-12-11,Chicken Biryani,29,15,11.7,Friday,December,Normal Day
2020-12-12,Chicken Biryani,44,26,32.4,Saturday,December,Normal Day
2020-12-13,Chicken Biryani,34,18,20.8,Sunday,December,Normal Day
2020-12-14,Chicken Biryani,13,22,17.8,Monday,December,Normal Day
2020-12-15,Chicken Biryani,42,19,27.6,Tuesday,December,Normal Day
2020-12-16,Chicken Biryani,9,16,9.9,Wednesday,December,Normal Day
2020-12-17,Chicken Biryani,42,20,14.5,Thursday,December,Normal Day
2020-12-18,Chicken Biryani,31,19,9.4,Friday,December,Normal Day
2020-12-19,Chicken Biryani,7,16,26.1,Saturday,December,Normal Day
2020-12-20,Chicken Biryani,4,27,19.1,Sunday,December,Normal Day
2020-12-21,Chicken Biryani,19,28,21.9,Monday,December,Normal Day
2020-12-22,Chicken Biryani,42,25,8.9,Tuesday,December,Normal Day
2020-12-23,Chicken Biryani,30,25,7.8,Wednesday,December,Normal Day
2020-12-24,Chicken Biryani,31,25,16.4,Thursday,December,Normal Day
2020-12-25,Chicken Biryani,35,17,24.4,Friday,December,Normal Day
2020-12-26,Chicken Biryani,21,29,17.6,Saturday,December,Normal Day
2020-12-27,Chicken Biryani,31,23,1.8,Sunday,December,Normal Day
2020-12-28,Chicken Biryani,19,21,28.6,Monday,December,Normal Day
2020-12-29,Chicken Biryani,31,21,2.9,Tuesday,December,Normal Day
2020-12-30,Chicken Biryani,32,29,31.4,Wednesday,December,Normal Day
2020-12-31,Chicken Biryani,2,25,1.6,Thursday,December,New Year Eve
2021-01-01,Chicken Biryani,52,20,23.0,Friday,January,New Year
2021-01-02,Chicken Biryani,10,22,3.4,Saturday,January,Normal Day
2021-01-03,Chicken Biryani,2,18,29.9,Sunday,January,Normal Day
2021-01-04,Chicken Biryani,2,22,15.7,Monday,January,Normal Day
2021-01-05,Chicken Biryani,24,18,5.2,Tuesday,January,Normal Day
2021-01-06,Chicken Biryani,17,22,11.7,Wednesday,January,Normal Day
2021-01-07,Chicken Biryani,32,23,6.1,Thursday,January,Normal Day
2021-01-08,Chicken Biryani,16,17,6.3,Friday,January,Normal Day
2021-01-09,Chicken Biryani,16,17,31.1,Saturday,January,Normal Day
2021-01-10,Chicken Biryani,46,25,15.0,Sunday,January,Normal Day
2021-01-11,Chicken Biryani,39,27,26.0,Monday,January,Normal Day
2021-01-12,Chicken Biryani,31,16,21.3,Tuesday,January,Normal Day
2021-01-13,Chicken Biryani,43,27,22.4,Wednesday,January,Normal Day
2021-01-14,Chicken Biryani,24,24,5.0,Thursday,January,Normal Day
2021-01-15,Chicken Biryani,1,17,8.3,Friday,January,Normal Day
2021-01-16,Chicken Biryani,11,17,26.0,Saturday,January,Normal Day
2021-01-17,Chicken Biryani,21,19,31.9,Sunday,January,Normal Day
2021-01-18,Chicken Biryani,4,19,9.2,Monday,January,Normal Day
2021-01-19,Chicken Biryani,7,16,9.5,Tuesday,January,Normal Day
2021-01-20,Chicken Biryani,26,26,15.9,Wednesday,January,Normal Day
2021-01-21,Chicken Biryani,47,24,32.3,Thursday,January,Normal Day
2021-01-22,Chicken Biryani,50,27,9.4,Friday,January,Normal Day
2021-01-23,Chicken Biryani,12,20,13.8,Saturday,January,Normal Day
2021-01-24,Chicken Biryani,31,19,29.3,Sunday,January,Normal Day
2021-01-25,Chicken Biryani,17,20,0.9,Monday,January,Normal Day
2021-01-26,Chicken Biryani,33,15,2.1,Tuesday,January,Normal Day
2021-01-27,Chicken Biryani,11,19,20.1,Wednesday,January,Normal Day
2021-01-28,Chicken Biryani,28,23,29.8,Thursday,January,Normal Day
2021-01-29,Chicken Biryani,32,26,8.4,Friday,January,Normal Day
2021-01-30,Chicken Biryani,1,24,15.8,Saturday,January,Normal Day
2021-01-31,Chicken Biryani,47,28,15.2,Sunday,January,Normal Day
2021-02-01,Chicken Biryani,28,16,15.9,Monday,February,Normal Day
2021-02-02,Chicken Biryani,42,15,20.7,Tuesday,February,Normal Day
2021-02-03,Chicken Biryani,7,28,15.8,Wednesday,February,Normal Day
