Date,Food item,Qty,Temperature,Precipitation,Day,Month,Special Occasion,Special Occasion Category
2020-05-01,1,38,27,20.6,Friday,May,Normal Day,
2020-05-02,1,18,29,18.8,Saturday,May,Normal Day,
2020-05-03,1,50,23,11.9,Sunday,May,Normal Day,
2020-05-04,1,5,21,10.9,Monday,May,Normal Day,
2020-05-05,1,29,15,25.5,Tuesday,May,Normal Day,
2020-05-06,1,39,17,3.6,Wednesday,May,Normal Day,
2020-05-07,1,34,27,8.4,Thursday,May,Buddha Purnima (G),3.0
2020-05-08,1,43,26,24.2,Friday,May,Guru Rabindranath's Birthday (R),3.0
2020-05-09,1,45,28,18.3,Saturday,May,Normal Day,
2020-05-10,1,23,23,4.9,Sunday,May,Normal Day,
2020-05-11,1,5,29,29.0,Monday,May,Normal Day,
2020-05-12,1,30,26,13.4,Tuesday,May,Normal Day,
2020-05-13,1,6,15,27.3,Wednesday,May,Normal Day,
2020-05-14,1,46,23,26.0,Thursday,May,Normal Day,
2020-05-15,1,44,22,20.8,Friday,May,Normal Day,
2020-05-16,1,4,15,16.6,Saturday,May,Normal Day,
2020-05-17,1,29,20,32.1,Sunday,May,Normal Day,
2020-05-18,1,23,19,5.4,Monday,May,Normal Day,
2020-05-19,1,6,20,24.0,Tuesday,May,Normal Day,
2020-05-20,1,32,24,6.9,Wednesday,May,Normal Day,
2020-05-21,1,42,26,11.6,Thursday,May,Normal Day,
2020-05-22,1,18,27,10.7,Friday,May,Jamat-Ul-Vida (R),4.0
2020-05-23,1,15,27,31.1,Saturday,May,Normal Day,
2020-05-24,1,40,27,31.8,Sunday,May,Normal Day,
2020-05-25,1,32,29,6.7,Monday,May,Id-ul- Fitr (G),1.0
2020-05-26,1,9,19,1.5,Tuesday,May,Normal Day,
2020-05-27,1,37,20,23.8,Wednesday,May,Normal Day,
2020-05-28,1,10,19,14.2,Thursday,May,Normal Day,
2020-05-29,1,20,25,3.6,Friday,May,Normal Day,
2020-05-30,1,6,26,22.7,Saturday,May,Normal Day,
2020-05-31,1,48,19,18.2,Sunday,May,Normal Day,
2020-06-01,1,3,18,32.2,Monday,June,Normal Day,
2020-06-02,1,42,17,8.1,Tuesday,June,Normal Day,
2020-06-03,1,11,17,13.7,Wednesday,June,Normal Day,
2020-06-04,1,43,18,18.2,Thursday,June,Normal Day,
2020-06-05,1,17,23,26.1,Friday,June,Normal Day,
2020-06-06,1,32,16,18.4,Saturday,June,Normal Day,
2020-06-07,1,4,29,20.4,Sunday,June,Normal Day,
2020-06-08,1,4,23,8.0,Monday,June,Normal Day,
2020-06-09,1,17,15,27.9,Tuesday,June,Normal Day,
2020-06-10,1,41,28,14.5,Wednesday,June,Normal Day,
2020-06-11,1,19,29,5.3,Thursday,June,Normal Day,
2020-06-12,1,5,29,22.1,Friday,June,Normal Day,
2020-06-13,1,32,15,7.7,Saturday,June,Normal Day,
2020-06-14,1,22,19,3.9,Sunday,June,Normal Day,
2020-06-15,1,6,20,28.4,Monday,June,Normal Day,
2020-06-16,1,35,20,15.5,Tuesday,June,Normal Day,
2020-06-17,1,22,17,24.8,Wednesday,June,Normal Day,
2020-06-18,1,1,21,10.1,Thursday,June,Normal Day,
2020-06-19,1,20,23,26.0,Friday,June,Normal Day,
2020-06-20,1,22,25,4.4,Saturday,June,Normal Day,
2020-06-21,1,48,26,12.2,Sunday,June,Normal Day,
2020-06-22,1,11,24,32.1,Monday,June,Normal Day,
2020-06-23,1,13,22,26.2,Tuesday,June,Rath Yatra (R),2.0
2020-06-24,1,42,20,16.7,Wednesday,June,Normal Day,
2020-06-25,1,3,26,11.7,Thursday,June,Normal Day,
2020-06-26,1,9,22,28.7,Friday,June,Normal Day,
2020-06-27,1,12,26,18.2,Saturday,June,Normal Day,
2020-06-28,1,23,19,25.1,Sunday,June,Normal Day,
2020-06-29,1,14,22,24.9,Monday,June,Normal Day,
2020-06-30,1,33,24,1.4,Tuesday,June,Normal Day,
2020-07-01,1,18,26,4.8,Wednesday,July,Normal Day,
2020-07-02,1,49,18,21.9,Thursday,July,Normal Day,
2020-07-03,1,41,24,6.0,Friday,July,Normal Day,
2020-07-04,1,9,22,9.0,Saturday,July,Normal Day,
2020-07-05,1,23,24,31.1,Sunday,July,Normal Day,
2020-07-06,1,10,26,18.7,Monday,July,Normal Day,
2020-07-07,1,19,16,24.8,Tuesday,July,Normal Day,
2020-07-08,1,47,26,18.7,Wednesday,July,Normal Day,
2020-07-09,1,5,26,18.5,Thursday,July,Normal Day,
2020-07-10,1,47,19,3.8,Friday,July,Normal Day,
2020-07-11,1,52,23,11.8,Saturday,July,Normal Day,
2020-07-12,1,23,18,9.8,Sunday,July,Normal Day,
2020-07-13,1,30,25,13.3,Monday,July,Normal Day,
2020-07-14,1,25,20,26.3,Tuesday,July,Normal Day,
2020-07-15,1,28,29,12.7,Wednesday,July,Normal Day,
2020-07-16,1,34,15,15.3,Thursday,July,Normal Day,
2020-07-17,1,45,23,13.5,Friday,July,Normal Day,
2020-07-18,1,48,15,3.8,Saturday,July,Normal Day,
2020-07-19,1,47,19,14.9,Sunday,July,Normal Day,
2020-07-20,1,25,18,7.1,Monday,July,Normal Day,
2020-07-21,1,10,27,6.8,Tuesday,July,Normal Day,
2020-07-22,1,14,26,3.8,Wednesday,July,Normal Day,
2020-07-23,1,42,27,12.2,Thursday,July,Normal Day,
2020-07-24,1,46,27,25.0,Friday,July,Normal Day,
2020-07-25,1,30,28,9.6,Saturday,July,Normal Day,
2020-07-26,1,41,17,10.8,Sunday,July,Normal Day,
2020-07-27,1,25,27,21.4,Monday,July,Normal Day,
2020-07-28,1,14,20,7.1,Tuesday,July,Normal Day,
2020-07-29,1,35,16,29.5,Wednesday,July,Normal Day,
2020-07-30,1,52,17,17.4,Thursday,July,Normal Day,
2020-07-31,1,48,19,15.1,Friday,July,Normal Day,
2020-08-01,1,34,29,18.7,Saturday,August,Id-ul-Zuha (Bakrid) (G),4.0
2020-08-02,1,10,23,6.1,Sunday,August,Normal Day,
2020-08-03,1,35,16,20.4,Monday,August,Raksha Bandhan (R),2.0
2020-08-04,1,11,24,12.4,Tuesday,August,Normal Day,
2020-08-05,1,11,22,29.5,Wednesday,August,Normal Day,
2020-08-06,1,21,28,6.2,Thursday,August,Normal Day,
2020-08-07,1,21,16,17.0,Friday,August,Normal Day,
2020-08-08,1,22,25,19.9,Saturday,August,Normal Day,
2020-08-09,1,45,27,1.9,Sunday,August,Normal Day,
2020-08-10,1,7,19,12.4,Monday,August,Normal Day,
2020-08-11,1,17,21,24.2,Tuesday,August,Janmashtami (Smarta) (R),1.0
2020-08-12,1,2,22,27.1,Wednesday,August,Janmashtami (G),3.0
2020-08-13,1,12,15,10.8,Thursday,August,Normal Day,
2020-08-14,1,42,20,26.4,Friday,August,Normal Day,
2020-08-15,1,18,15,31.8,Saturday,August,Independence day (G),2.0
2020-08-16,1,11,16,28.2,Sunday,August,Parsi New Year's day/ Nauraj (R),1.0
2020-08-17,1,16,29,4.6,Monday,August,Normal Day,
2020-08-18,1,49,15,24.5,Tuesday,August,Normal Day,
2020-08-19,1,51,25,11.0,Wednesday,August,Normal Day,
2020-08-20,1,18,19,32.4,Thursday,August,Normal Day,
2020-08-21,1,35,24,16.3,Friday,August,Normal Day,
2020-08-22,1,26,29,4.7,Saturday,August,Vinayaka Chaturthi/Ganesh Chaturthi (R),3.0
2020-08-23,1,16,23,24.0,Sunday,August,Normal Day,
2020-08-24,1,6,20,11.1,Monday,August,Normal Day,
2020-08-25,1,44,25,32.7,Tuesday,August,Normal Day,
2020-08-26,1,43,25,32.2,Wednesday,August,Normal Day,
2020-08-27,1,47,15,21.8,Thursday,August,Normal Day,
2020-08-28,1,47,27,5.0,Friday,August,Normal Day,
2020-08-29,1,48,15,22.8,Saturday,August,Normal Day,
2020-08-30,1,42,16,3.8,Sunday,August,Muharram (G),4.0
2020-08-31,1,12,23,1.7,Monday,August,Onam or Thiru Onam Day (R),2.0
2020-09-01,1,13,17,27.1,Tuesday,September,Normal Day,
2020-09-02,1,4,29,7.5,Wednesday,September,Normal Day,
2020-09-03,1,39,15,12.9,Thursday,September,Normal Day,
2020-09-04,1,2,19,32.0,Friday,September,Normal Day,
2020-09-05,1,26,21,11.6,Saturday,September,Normal Day,
2020-09-06,1,27,20,10.3,Sunday,September,Normal Day,
2020-09-07,1,27,26,30.2,Monday,September,Normal Day,
2020-09-08,1,15,15,4.3,Tuesday,September,Normal Day,
2020-09-09,1,8,19,25.1,Wednesday,September,Normal Day,
2020-09-10,1,7,29,32.4,Thursday,September,Normal Day,
2020-09-11,1,47,19,29.6,Friday,September,Normal Day,
2020-09-12,1,46,20,21.7,Saturday,September,Normal Day,
2020-09-13,1,40,17,10.8,Sunday,September,Normal Day,
2020-09-14,1,12,19,8.9,Monday,September,Normal Day,
2020-09-15,1,13,21,27.0,Tuesday,September,Normal Day,
2020-09-16,1,43,19,29.0,Wednesday,September,Normal Day,
2020-09-17,1,17,19,17.6,Thursday,September,Normal Day,
2020-09-18,1,17,19,8.6,Friday,September,Normal Day,
2020-09-19,1,36,24,4.4,Saturday,September,Normal Day,
2020-09-20,1,21,24,3.6,Sunday,September,Normal Day,
2020-09-21,1,8,17,23.8,Monday,September,Normal Day,
2020-09-22,1,5,15,14.2,Tuesday,September,Normal Day,
2020-09-23,1,26,19,29.8,Wednesday,September,Normal Day,
2020-09-24,1,16,28,24.5,Thursday,September,Normal Day,
2020-09-25,1,36,23,6.9,Friday,September,Normal Day,
2020-09-26,1,28,28,20.4,Saturday,September,Normal Day,
2020-09-27,1,29,15,14.7,Sunday,September,Normal Day,
2020-09-28,1,47,17,19.3,Monday,September,Normal Day,
2020-09-29,1,12,27,24.4,Tuesday,September,Normal Day,
2020-09-30,1,37,27,26.6,Wednesday,September,Normal Day,
2020-10-01,1,30,18,27.8,Thursday,October,Normal Day,
2020-10-02,1,23,28,8.9,Friday,October,Mahatma Gandhi's Birthday (G),2.0
2020-10-03,1,16,15,1.8,Saturday,October,Normal Day,
2020-10-04,1,14,15,24.5,Sunday,October,Normal Day,
2020-10-05,1,10,22,4.2,Monday,October,Normal Day,
2020-10-06,1,7,16,10.9,Tuesday,October,Normal Day,
2020-10-07,1,45,26,0.9,Wednesday,October,Normal Day,
2020-10-08,1,52,29,22.6,Thursday,October,Normal Day,
2020-10-09,1,37,22,6.1,Friday,October,Normal Day,
2020-10-10,1,29,21,21.8,Saturday,October,Normal Day,
2020-10-11,1,3,24,32.5,Sunday,October,Normal Day,
2020-10-12,1,15,24,3.1,Monday,October,Normal Day,
2020-10-13,1,36,16,3.3,Tuesday,October,Normal Day,
2020-10-14,1,47,20,11.7,Wednesday,October,Normal Day,
2020-10-15,1,46,20,28.5,Thursday,October,Normal Day,
2020-10-16,1,52,17,7.7,Friday,October,Normal Day,
2020-10-17,1,19,25,12.3,Saturday,October,Normal Day,
2020-10-18,1,13,16,3.0,Sunday,October,Normal Day,
2020-10-19,1,42,26,25.2,Monday,October,Normal Day,
2020-10-20,1,21,15,13.9,Tuesday,October,Normal Day,
2020-10-21,1,37,20,25.1,Wednesday,October,Normal Day,
2020-10-22,1,27,26,29.7,Thursday,October,Normal Day,
2020-10-23,1,52,19,8.2,Friday,October,Dussehra (Maha Saptami) (Additional) (R),3.0
2020-10-24,1,29,28,26.6,Saturday,October,Dussehra (Maha Ashtami) (Maha Navmi) (Additional) (R),1.0
2020-10-25,1,20,28,2.7,Sunday,October,Dussehra (G),3.0
2020-10-26,1,25,25,29.6,Monday,October,"Vijay Dashmi (Bengal, Kerala) (R)",1.0
2020-10-27,1,6,23,21.6,Tuesday,October,Normal Day,
2020-10-28,1,36,15,28.8,Wednesday,October,Normal Day,
2020-10-29,1,2,29,0.8,Thursday,October,Normal Day,
2020-10-30,1,22,29,6.2,Friday,October,Milad-un-Nabi or Id-e-Milad (Birthday of Prophet Mohammad) (G),4.0
2020-10-31,1,32,21,13.3,Saturday,October,Maharishi Valmiki's Birthday (R),3.0
2020-11-01,1,16,29,12.9,Sunday,November,Normal Day,
2020-11-02,1,18,19,8.1,Monday,November,Normal Day,
2020-11-03,1,5,19,13.0,Tuesday,November,Normal Day,
2020-11-04,1,36,28,4.9,Wednesday,November,Karaka Chaturthi (Karva Chouth) (R),3.0
2020-11-05,1,30,16,14.0,Thursday,November,Normal Day,
2020-11-06,1,45,25,26.5,Friday,November,Normal Day,
2020-11-07,1,19,17,16.1,Saturday,November,Normal Day,
2020-11-08,1,23,21,1.4,Sunday,November,Normal Day,
2020-11-09,1,34,20,14.3,Monday,November,Normal Day,
2020-11-10,1,13,26,1.7,Tuesday,November,Normal Day,
2020-11-11,1,43,16,31.7,Wednesday,November,Normal Day,
2020-11-12,1,29,20,4.9,Thursday,November,Normal Day,
2020-11-13,1,36,16,23.4,Friday,November,Normal Day,
2020-11-14,1,22,16,31.9,Saturday,November,Naraka Chaturdasi (R),1.0
2020-11-15,1,52,16,27.2,Sunday,November,Govardhan Puja (R),3.0
2020-11-16,1,52,28,23.2,Monday,November,Bhai Duj (R),3.0
2020-11-17,1,47,29,27.7,Tuesday,November,Normal Day,
2020-11-18,1,36,25,32.2,Wednesday,November,Normal Day,
2020-11-19,1,9,17,20.7,Thursday,November,Normal Day,
2020-11-20,1,39,29,18.7,Friday,November,Pratihar Sashthi or Surya Sashthi (Chhat Puja) (R),3.0
2020-11-21,1,51,16,20.9,Saturday,November,Normal Day,
2020-11-22,1,19,18,17.8,Sunday,November,Normal Day,
2020-11-23,1,38,23,21.1,Monday,November,Normal Day,
2020-11-24,1,6,20,15.2,Tuesday,November,Guru Teg Bahadur's Martyrdom Day (R),3.0
2020-11-25,1,52,15,7.8,Wednesday,November,Normal Day,
2020-11-26,1,47,22,4.6,Thursday,November,Normal Day,
2020-11-27,1,15,29,3.0,Friday,November,Normal Day,
2020-11-28,1,20,26,9.2,Saturday,November,Normal Day,
2020-11-29,1,9,28,2.3,Sunday,November,Normal Day,
2020-11-30,1,32,21,18.9,Monday,November,Guru Nanak's Birthday (G),1.0
2020-12-01,1,4,24,9.9,Tuesday,December,Normal Day,
2020-12-02,1,50,17,27.2,Wednesday,December,Normal Day,
2020-12-03,1,18,15,3.2,Thursday,December,Normal Day,
2020-12-04,1,5,19,8.0,Friday,December,Normal Day,
2020-12-05,1,20,27,24.2,Saturday,December,Normal Day,
2020-12-06,1,23,18,20.0,Sunday,December,Normal Day,
2020-12-07,1,11,24,2.9,Monday,December,Normal Day,
2020-12-08,1,37,22,28.9,Tuesday,December,Normal Day,
2020-12-09,1,22,15,28.9,Wednesday,December,Normal Day,
2020-12-10,1,4,24,11.4,Thursday,December,Normal Day,
2020-12-11,1,29,15,11.7,Friday,December,Normal Day,
2020-12-12,1,44,26,32.4,Saturday,December,Normal Day,
2020-12-13,1,34,18,20.8,Sunday,December,Normal Day,
2020-12-14,1,13,22,17.8,Monday,December,Normal Day,
2020-12-15,1,42,19,27.6,Tuesday,December,Normal Day,
2020-12-16,1,9,16,9.9,Wednesday,December,Normal Day,
2020-12-17,1,42,20,14.5,Thursday,December,Normal Day,
2020-12-18,1,31,19,9.4,Friday,December,Normal Day,
2020-12-19,1,7,16,26.1,Saturday,December,Normal Day,
2020-12-20,1,4,27,19.1,Sunday,December,Normal Day,
2020-12-21,1,19,28,21.9,Monday,December,Normal Day,
2020-12-22,1,42,25,8.9,Tuesday,December,Normal Day,
2020-12-23,1,30,25,7.8,Wednesday,December,Normal Day,
2020-12-24,1,31,25,16.4,Thursday,December,Christmas Eve (R),2.0
2020-12-25,1,35,17,24.4,Friday,December,Christmas Day (G),2.0
2020-12-26,1,21,29,17.6,Saturday,December,Normal Day,
2020-12-27,1,31,23,1.8,Sunday,December,Normal Day,
2020-12-28,1,19,21,28.6,Monday,December,Normal Day,
2020-12-29,1,31,21,2.9,Tuesday,December,Normal Day,
2020-12-30,1,32,29,31.4,Wednesday,December,Normal Day,
2020-12-31,1,2,25,1.6,Thursday,December,Normal Day,
2021-01-01,1,52,20,23.0,Friday,January,New Year's Day (R),2.0
2021-01-02,1,10,22,3.4,Saturday,January,Normal Day,
2021-01-03,1,2,18,29.9,Sunday,January,Normal Day,
2021-01-04,1,2,22,15.7,Monday,January,Normal Day,
2021-01-05,1,24,18,5.2,Tuesday,January,Normal Day,
2021-01-06,1,17,22,11.7,Wednesday,January,Normal Day,
2021-01-07,1,32,23,6.1,Thursday,January,Normal Day,
2021-01-08,1,16,17,6.3,Friday,January,Normal Day,
2021-01-09,1,16,17,31.1,Saturday,January,Normal Day,
2021-01-10,1,46,25,15.0,Sunday,January,Normal Day,
2021-01-11,1,39,27,26.0,Monday,January,Normal Day,
2021-01-12,1,31,16,21.3,Tuesday,January,Normal Day,
2021-01-13,1,43,27,22.4,Wednesday,January,Lohri (R),1.0
2021-01-14,1,24,24,5.0,Thursday,January,Makar Sankranti/Pongal (R),1.0
2021-01-15,1,1,17,8.3,Friday,January,Normal Day,
2021-01-16,1,11,17,26.0,Saturday,January,Normal Day,
2021-01-17,1,21,19,31.9,Sunday,January,Normal Day,
2021-01-18,1,4,19,9.2,Monday,January,Normal Day,
2021-01-19,1,7,16,9.5,Tuesday,January,Normal Day,
2021-01-20,1,26,26,15.9,Wednesday,January,Guru Gobind Singh's Birthday (R),1.0
2021-01-21,1,47,24,32.3,Thursday,January,Normal Day,
2021-01-22,1,50,27,9.4,Friday,January,Normal Day,
2021-01-23,1,12,20,13.8,Saturday,January,Normal Day,
2021-01-24,1,31,19,29.3,Sunday,January,Normal Day,
2021-01-25,1,17,20,0.9,Monday,January,Normal Day,
2021-01-26,1,33,15,2.1,Tuesday,January,Republic Day (G),2.0
2021-01-27,1,11,19,20.1,Wednesday,January,Normal Day,
2021-01-28,1,28,23,29.8,Thursday,January,Normal Day,
2021-01-29,1,32,26,8.4,Friday,January,Normal Day,
2021-01-30,1,1,24,15.8,Saturday,January,Normal Day,
2021-01-31,1,47,28,15.2,Sunday,January,Normal Day,
2021-02-01,1,28,16,15.9,Monday,February,Normal Day,
2021-02-02,1,42,15,20.7,Tuesday,February,Normal Day,
2021-02-03,1,7,28,15.8,Wednesday,February,Normal Day,
2021-02-04,1,2,24,15.1,Thursday,February,Normal Day,
2021-02-05,1,42,27,16.0,Friday,February,Normal Day,
2021-02-06,1,24,25,19.7,Saturday,February,Normal Day,
2021-02-07,1,4,23,18.0,Sunday,February,Normal Day,
2021-02-08,1,44,24,28.1,Monday,February,Normal Day,
2021-02-09,1,19,23,2.4,Tuesday,February,Normal Day,
2021-02-10,1,26,29,27.5,Wednesday,February,Normal Day,
2021-02-11,1,11,23,27.8,Thursday,February,Normal Day,
2021-02-12,1,40,20,9.9,Friday,February,Normal Day,
2021-02-13,1,50,29,15.6,Saturday,February,Normal Day,
2021-02-14,1,43,22,14.8,Sunday,February,Normal Day,
2021-02-15,1,11,28,7.8,Monday,February,Normal Day,
2021-02-16,1,45,25,13.5,Tuesday,February,Basant Panchami / Sri Panchami (R),3.0
2021-02-17,1,3,29,2.2,Wednesday,February,Normal Day,
2021-02-18,1,12,27,9.7,Thursday,February,Normal Day,
2021-02-19,1,3,15,26.9,Friday,February,Shivaji Jayanti (R),3.0
2021-02-20,1,42,24,9.9,Saturday,February,Normal Day,
2021-02-21,1,27,18,27.0,Sunday,February,Normal Day,
2021-02-22,1,49,15,17.8,Monday,February,Normal Day,
2021-02-23,1,2,22,29.0,Tuesday,February,Normal Day,
2021-02-24,1,49,15,19.2,Wednesday,February,Normal Day,
2021-02-25,1,16,17,1.7,Thursday,February,Normal Day,
2021-02-26,1,2,27,22.4,Friday,February,Hazarat Ali's Birthday (R),1.0
2021-02-27,1,30,18,2.2,Saturday,February,Guru Ravidas's Birthday (R),3.0
2021-02-28,1,20,29,15.2,Sunday,February,Normal Day,
2021-03-01,1,38,29,30.5,Monday,March,Normal Day,
2021-03-02,1,28,29,6.1,Tuesday,March,Normal Day,
2021-03-03,1,25,22,13.3,Wednesday,March,Normal Day,
2021-03-04,1,32,20,24.2,Thursday,March,Normal Day,
2021-03-05,1,10,28,29.0,Friday,March,Normal Day,
2021-03-06,1,42,24,22.3,Saturday,March,Normal Day,
2021-03-07,1,40,26,9.1,Sunday,March,Normal Day,
2021-03-08,1,33,21,22.4,Monday,March,Swami Dayananda Saraswati Jayanti (R),3.0
2021-03-09,1,13,28,10.3,Tuesday,March,Normal Day,
2021-03-10,1,41,22,23.8,Wednesday,March,Normal Day,
2021-03-11,1,42,16,31.3,Thursday,March,Maha Shivaratri (R),1.0
2021-03-12,1,47,27,23.9,Friday,March,Normal Day,
2021-03-13,1,37,24,28.4,Saturday,March,Normal Day,
2021-03-14,1,16,28,0.9,Sunday,March,Normal Day,
2021-03-15,1,45,25,23.8,Monday,March,Normal Day,
2021-03-16,1,22,22,27.3,Tuesday,March,Normal Day,
2021-03-17,1,20,17,2.1,Wednesday,March,Normal Day,
2021-03-18,1,50,21,28.7,Thursday,March,Normal Day,
2021-03-19,1,43,17,9.0,Friday,March,Normal Day,
2021-03-20,1,27,29,22.1,Saturday,March,Normal Day,
2021-03-21,1,41,21,26.4,Sunday,March,Normal Day,
2021-03-22,1,16,28,22.0,Monday,March,Normal Day,
2021-03-23,1,34,25,3.8,Tuesday,March,Normal Day,
2021-03-24,1,32,29,19.9,Wednesday,March,Normal Day,
2021-03-25,1,26,26,18.4,Thursday,March,Normal Day,
2021-03-26,1,25,27,29.6,Friday,March,Normal Day,
2021-03-27,1,2,16,13.7,Saturday,March,Normal Day,
2021-03-28,1,12,24,11.1,Sunday,March,Holika Dahan/Dolyatra (R),3.0
2021-03-29,1,40,20,24.8,Monday,March,Holi (G),3.0
2021-03-30,1,9,17,14.0,Tuesday,March,Normal Day,
2021-03-31,1,12,17,21.5,Wednesday,March,Normal Day,
2021-04-01,1,26,29,21.5,Thursday,April,Normal Day,
2021-04-02,1,9,23,29.2,Friday,April,Good Friday (G),5.0
2021-04-03,1,10,21,20.0,Saturday,April,Normal Day,
2021-04-04,1,32,19,16.9,Sunday,April,Easter Sunday (R),5.0
2021-04-05,1,34,26,5.2,Monday,April,Normal Day,
2021-04-06,1,48,24,4.5,Tuesday,April,Normal Day,
2021-04-07,1,20,21,5.7,Wednesday,April,Normal Day,
2021-04-08,1,39,23,6.3,Thursday,April,Normal Day,
2021-04-09,1,2,15,21.2,Friday,April,Normal Day,
2021-04-10,1,1,21,24.5,Saturday,April,Normal Day,
2021-04-11,1,51,20,17.8,Sunday,April,Normal Day,
2021-04-12,1,36,24,27.3,Monday,April,Normal Day,
2021-04-13,1,24,28,32.5,Tuesday,April,Chaitra Sukladi/ Gudi Padava/ Ugadi/Cheti Chand/ Vaisakhi/ Vishu (R),1.0
2021-04-14,1,27,26,27.0,Wednesday,April,Mesadi Tamil New Year's Day (R),1.0
2021-04-15,1,2,23,23.0,Thursday,April,Vaisakhadi (Bengal)/ Bahag Bihu (Assam) (R),1.0
2021-04-16,1,31,15,17.8,Friday,April,Normal Day,
2021-04-17,1,14,27,15.2,Saturday,April,Normal Day,
2021-04-18,1,2,18,3.5,Sunday,April,Normal Day,
2021-04-19,1,29,23,13.6,Monday,April,Normal Day,
2021-04-20,1,15,18,29.9,Tuesday,April,Normal Day,
2021-04-21,1,12,24,26.7,Wednesday,April,Ram Navami (G),1.0
2021-04-22,1,37,17,7.7,Thursday,April,Normal Day,
2021-04-23,1,28,23,15.7,Friday,April,Normal Day,
2021-04-24,1,20,27,26.9,Saturday,April,Normal Day,
2021-04-25,1,39,16,3.0,Sunday,April,Mahavir Jayanti (G),2.0
2021-04-26,1,24,29,13.2,Monday,April,Normal Day,
2021-04-27,1,21,18,28.1,Tuesday,April,Normal Day,
2021-04-28,1,10,29,13.7,Wednesday,April,Normal Day,
2021-04-29,1,46,20,3.3,Thursday,April,Normal Day,
2021-04-30,1,14,16,18.2,Friday,April,Normal Day,
2021-05-01,1,37,29,28.4,Saturday,May,Normal Day,
2021-05-02,1,18,22,19.7,Sunday,May,Normal Day,
2021-05-03,1,24,22,8.0,Monday,May,Normal Day,
2021-05-04,1,14,15,13.1,Tuesday,May,Normal Day,
2021-05-05,1,34,26,15.2,Wednesday,May,Normal Day,
2021-05-06,1,12,17,19.3,Thursday,May,Normal Day,
2021-05-07,1,22,24,25.1,Friday,May,Jamat-Ul-Vida (R),4.0
2021-05-08,1,6,23,4.0,Saturday,May,Normal Day,
2021-05-09,1,36,19,29.3,Sunday,May,Guru Rabindranath's Birthday (R),3.0
2021-05-10,1,45,20,1.2,Monday,May,Normal Day,
2021-05-11,1,36,18,12.6,Tuesday,May,Normal Day,
2021-05-12,1,22,24,1.7,Wednesday,May,Normal Day,
2021-05-13,1,14,16,13.4,Thursday,May,Normal Day,
2021-05-14,1,16,25,17.6,Friday,May,Id-ul- Fitr (G),1.0
2021-05-15,1,36,22,17.2,Saturday,May,Normal Day,
2021-05-16,1,25,25,6.1,Sunday,May,Normal Day,
2021-05-17,1,32,27,21.5,Monday,May,Normal Day,
2021-05-18,1,33,20,2.2,Tuesday,May,Normal Day,
2021-05-19,1,45,19,25.2,Wednesday,May,Normal Day,
2021-05-20,1,36,23,31.1,Thursday,May,Normal Day,
2021-05-21,1,20,15,11.7,Friday,May,Normal Day,
2021-05-22,1,18,19,17.4,Saturday,May,Normal Day,
2021-05-23,1,38,20,12.9,Sunday,May,Normal Day,
2021-05-24,1,3,19,1.0,Monday,May,Normal Day,
2021-05-25,1,23,20,13.1,Tuesday,May,Normal Day,
2021-05-26,1,32,20,26.1,Wednesday,May,Buddha Purnima (G),3.0
2021-05-27,1,45,21,19.9,Thursday,May,Normal Day,
2021-05-28,1,16,18,4.0,Friday,May,Normal Day,
2021-05-29,1,5,28,27.9,Saturday,May,Normal Day,
2021-05-30,1,4,25,17.8,Sunday,May,Normal Day,
2021-05-31,1,21,28,27.7,Monday,May,Normal Day,
2021-06-01,1,40,28,19.4,Tuesday,June,Normal Day,
2021-06-02,1,51,28,18.7,Wednesday,June,Normal Day,
2021-06-03,1,14,29,4.2,Thursday,June,Normal Day,
2021-06-04,1,39,22,6.2,Friday,June,Normal Day,
2021-06-05,1,31,21,31.9,Saturday,June,Normal Day,
2021-06-06,1,14,23,8.1,Sunday,June,Normal Day,
2021-06-07,1,6,21,32.1,Monday,June,Normal Day,
2021-06-08,1,12,17,17.8,Tuesday,June,Normal Day,
2021-06-09,1,16,17,5.1,Wednesday,June,Normal Day,
2021-06-10,1,17,29,4.0,Thursday,June,Normal Day,
2021-06-11,1,45,22,7.5,Friday,June,Normal Day,
2021-06-12,1,23,19,30.4,Saturday,June,Normal Day,
2021-06-13,1,14,18,14.1,Sunday,June,Normal Day,
2021-06-14,1,7,22,13.5,Monday,June,Normal Day,
2021-06-15,1,46,29,10.8,Tuesday,June,Normal Day,
2021-06-16,1,32,20,5.5,Wednesday,June,Normal Day,
2021-06-17,1,15,16,16.4,Thursday,June,Normal Day,
2021-06-18,1,44,18,5.0,Friday,June,Normal Day,
2021-06-19,1,17,26,27.5,Saturday,June,Normal Day,
2021-06-20,1,41,25,12.7,Sunday,June,Normal Day,
2021-06-21,1,47,18,12.8,Monday,June,Normal Day,
2021-06-22,1,44,29,16.0,Tuesday,June,Normal Day,
2021-06-23,1,34,20,15.0,Wednesday,June,Normal Day,
2021-06-24,1,5,20,32.6,Thursday,June,Normal Day,
2021-06-25,1,45,15,18.3,Friday,June,Normal Day,
2021-06-26,1,27,28,3.6,Saturday,June,Normal Day,
2021-06-27,1,52,22,20.2,Sunday,June,Normal Day,
2021-06-28,1,23,20,5.7,Monday,June,Normal Day,
2021-06-29,1,40,17,1.8,Tuesday,June,Normal Day,
2021-06-30,1,14,28,31.9,Wednesday,June,Normal Day,
2021-07-01,1,15,23,25.6,Thursday,July,Normal Day,
